Day,Scenario,Susceptible,Exposed,Infectious,Recovered,Quarantined,Active_Infections,Reff
187.70000000000002,Worst-Case,598.7718800458294,0.07955762353070729,0.019966554769561717,287.97113074928234,113.15746502658773,0.019966554769561717,0.0778770788771263
187.8,Worst-Case,598.771843811277,0.07921578848365682,0.019879345573331538,287.97141619639626,113.15764485826952,0.019879345573331538,0.07787707416441149
187.9,Worst-Case,598.7718077359516,0.07887542025725863,0.019792554895564154,287.97170038917517,113.15782389972023,0.019792554895564154,0.07787706947240598
188.0,Worst-Case,598.7717718193072,0.07853651249499029,0.019706182628807314,287.9719833319196,113.15800215364919,0.019706182628807314,0.07787706480103875
188.10000000000002,Worst-Case,598.7717360607938,0.07819905886844514,0.019620228588529163,287.9722650289626,113.1581796227863,0.019620228588529163,0.07787706015023822
188.20000000000002,Worst-Case,598.7717004598574,0.07786305307733285,0.019534692513118353,287.97254548467004,113.15835630988197,0.019534692513118353,0.07787705551993239
188.3,Worst-Case,598.7716650159392,0.07752848884947874,0.019449574063883892,287.97282470344004,113.15853221770709,0.019449574063883892,0.07787705091004855
188.4,Worst-Case,598.7716297284771,0.07719535994082422,0.01936487282505523,287.9731026897036,113.15870734905312,0.01936487282505523,0.07787704632051361
188.5,Worst-Case,598.7715945969045,0.07686366013542659,0.019280588303782265,287.97337944792406,113.15888170673203,0.019280588303782265,0.07787704175125386
188.60000000000002,Worst-Case,598.7715596206504,0.07653338324545911,0.019196719930135275,287.9736549825975,113.1590552935763,0.019196719930135275,0.07787703720219502
188.70000000000002,Worst-Case,598.77152479914,0.07620452311121126,0.01911326705710506,287.97392929825253,113.15922811243895,0.01911326705710506,0.0778770326732624
188.8,Worst-Case,598.7714901317943,0.07587707360108815,0.01903022896060276,287.97420239945023,113.15940016619352,0.01903022896060276,0.07787702816438062
188.9,Worst-Case,598.7714556180302,0.07555102861161105,0.01894760483945998,287.9744742907844,113.15957145773406,0.01894760483945998,0.07787702367547387
189.0,Worst-Case,598.7714212572604,0.07522638206741711,0.018865393815428743,287.9747449768814,113.15974198997515,0.018865393815428743,0.07787701920646577
189.10000000000002,Worst-Case,598.7713870488934,0.07490312792125937,0.018783594933181484,287.97501446240005,113.15991176585189,0.018783594933181484,0.0778770147572794
189.20000000000002,Worst-Case,598.7713529923337,0.07458126015400715,0.018702207160311127,287.97528275203183,113.16008078831993,0.018702207160311127,0.0778770103278373
189.3,Worst-Case,598.7713190869815,0.07426077277464543,0.01862122938733097,287.97554985050084,113.16024906035538,0.01862122938733097,0.0778770059180614
189.4,Worst-Case,598.7712853322332,0.07394165982027526,0.018540660427674743,287.9758157625636,113.16041658495496,0.018540660427674743,0.07787700152787329
189.5,Worst-Case,598.7712517274807,0.07362391535611365,0.01846049901769662,287.9760804930095,113.16058336513582,0.01846049901769662,0.07787699715719382
189.60000000000002,Worst-Case,598.7712182721118,0.07330753347549346,0.018380743816671173,287.9763440466601,113.16074940393571,0.018380743816671173,0.07787699280594339
189.70000000000002,Worst-Case,598.7711849655104,0.07299250829986384,0.018301393406793473,287.97660642836985,113.16091470441285,0.018301393406793473,0.07787698847404186
189.8,Worst-Case,598.7711518070562,0.0726788339787896,0.01822244629317895,287.9768676430256,113.16107926964601,0.01822244629317895,0.07787698416140856
189.9,Worst-Case,598.7711187961245,0.07236650468995162,0.018143900903863485,287.97712769554704,113.16124310273449,0.018143900903863485,0.0778769798679622
190.0,Worst-Case,598.7710859320867,0.07205551463914672,0.018065755589803386,287.97738659088606,113.16140620679806,0.018065755589803386,0.07787697559362111
190.10000000000002,Worst-Case,598.7710532143102,0.07174585806028763,0.01798800862487537,287.97764433402733,113.16156858497709,0.01798800862487537,0.07787697133830293
190.20000000000002,Worst-Case,598.7710206421579,0.07143752921540329,0.017910658205876645,287.9779009299882,113.16173024043242,0.017910658205876645,0.07787696710192482
190.3,Worst-Case,598.7709882149888,0.07113052239463835,0.017833702452524785,287.9781563838184,113.16189117634542,0.017833702452524785,0.07787696288440346
190.4,Worst-Case,598.7709559321578,0.07082483191625352,0.01775713940745781,287.9784107006002,113.162051395918,0.01775713940745781,0.07787695868565488
190.5,Worst-Case,598.7709237930155,0.07052045212662547,0.017680967036234167,287.9786638854488,113.16221090237258,0.017680967036234167,0.07787695450559468
190.60000000000002,Worst-Case,598.7708917969086,0.07021737740024672,0.017605183227332722,287.9789159435115,113.1623696989521,0.017605183227332722,0.07787695034413782
190.70000000000002,Worst-Case,598.7708599431793,0.06991560213972609,0.017529785792152815,287.97916687996855,113.16252778892003,0.017529785792152815,0.07787694620119878
190.8,Worst-Case,598.7708282311661,0.06961512077578802,0.017454772465014166,287.9794167000325,113.16268517556037,0.017454772465014166,0.07787694207669156
190.9,Worst-Case,598.7707966602029,0.06931592776727305,0.017380140903156933,287.9796654089488,113.16284186217761,0.017380140903156933,0.07787693797052947
191.0,Worst-Case,598.7707652296199,0.06901801760113768,0.01730588868674171,287.97991301199517,113.16299785209681,0.01730588868674171,0.07787693388262543
191.10000000000002,Worst-Case,598.770733938743,0.0687213847924543,0.017232013318849496,287.980159514482,113.16315314866351,0.017232013318849496,0.07787692981289174
191.20000000000002,Worst-Case,598.7707027868937,0.06842602388441148,0.017158512225481783,287.9804049217523,113.16330775524382,0.017158512225481783,0.07787692576124017
191.3,Worst-Case,598.77067177339,0.06813192944831356,0.017085382755560416,287.9806492391817,113.16346167522431,0.017085382755560416,0.07787692172758201
191.4,Worst-Case,598.7706408975449,0.0678390960835809,0.01701262218092771,287.9808924721782,113.16361491201212,0.01701262218092771,0.07787691771182793
191.5,Worst-Case,598.7706101586682,0.0675475184177498,0.01694022769634639,287.9811346261826,113.16376746903491,0.01694022769634639,0.07787691371388815
191.60000000000002,Worst-Case,598.7705795560647,0.06725719110647248,0.016868196419499597,287.9813757066682,113.16391934974084,0.016868196419499597,0.07787690973367223
191.70000000000002,Worst-Case,598.7705490890357,0.06696810883351738,0.01679652539099097,287.98161571914085,113.1640705575986,0.01679652539099097,0.0778769057710893
191.8,Worst-Case,598.7705187568782,0.06668026631076862,0.01672521157434449,287.981854669139,113.16422109609744,0.01672521157434449,0.07787690182604798
191.9,Worst-Case,598.7704885588848,0.06639365827822642,0.01665425185600461,287.9820925622336,113.16437096874706,0.01665425185600461,0.0778768978984562
192.0,Worst-Case,598.7704584943443,0.0661082795040069,0.016583643045336206,287.9823294040284,113.16452017907774,0.016583643045336206,0.07787689398822148
192.10000000000002,Worst-Case,598.7704285625412,0.06582412478434213,0.016513381874624554,287.9825652001594,113.16466873064029,0.016513381874624554,0.07787689009525077
192.20000000000002,Worst-Case,598.7703987627557,0.06554118894358034,0.016443464999075424,287.9827999562954,113.16481662700598,0.016443464999075424,0.07787688621945045
192.3,Worst-Case,598.7703690942643,0.06525946683418551,0.01637388899681496,287.98303367813776,113.16496387176666,0.01637388899681496,0.07787688236072642
192.4,Worst-Case,598.7703395563391,0.06497895333673766,0.016304650368889742,287.9832663714203,113.16511046853468,0.016304650368889742,0.07787687851898398
192.5,Worst-Case,598.770310148248,0.06469964335993275,0.016235745539266783,287.9834980419096,113.16525642094292,0.016235745539266783,0.07787687469412798
192.60000000000002,Worst-Case,598.770280869255,0.0644215318405827,0.01616717085483351,287.98372869540464,113.16540173264478,0.01616717085483351,0.07787687088606263
192.70000000000002,Worst-Case,598.7702517186195,0.06414461374361555,0.016098922585397833,287.983958337737,113.1655464073142,0.016098922585397833,0.07787686709469163
192.8,Worst-Case,598.7702226955975,0.06386888406207511,0.01603099692368803,287.984186974771,113.16569044864559,0.01603099692368803,0.0778768633199182
192.9,Worst-Case,598.77019379944,0.06359433781712125,0.01596338998535283,287.9844146124033,113.16583386035394,0.01596338998535283,0.07787685956164496
193.0,Worst-Case,598.7701650293948,0.06332097005802975,0.015896097808961382,287.9846412565633,113.16597664617474,0.015896097808961382,0.07787685581977405
